consulta	nombre	categoria	direccion	pagina_web	telefono
carniceria	Insumos Gandara	Reparacion De Maquinaria Para Carnicerias Y Rotiserias	Pje Fuerte Arauco 4021 RECOLETA - RM	NA	(+56)226219601
carniceria	Prontservi	Servicios Computacionales	Pje Napoleón Meneses 1347 Los Andes - V Región	www.prontservi.cl	(+56)967481636
carniceria	Carniceria Aconcagua	Carnes	Traslaviña 212 San Felipe - V Región	NA	(+56)342510127
carniceria	Carniceria Tegualda	Cecinas	Tegualda 150 Concepción - VIII Región	NA	(+56)412951015
carniceria	Carniceria Felipe	Carnes	Pje Mauricio Rugendas 03566 LO Espejo - RM	www.carniceriafelipe.cl	(+56)987005689
carniceria	Carniceria Monserat	Carnes	Pje Padre Hurtado 602 Calera - V Región	NA	(+56)332226228
carniceria	Carniceria los Andes	Corredores De Ganado	Av Loa 1631 Arica - XV Región	www.carnicerialosandes.cl	(+56)993964119
carniceria	Carniceria Splendid	Carnes	Av Conde de Manzo 569 MELIPILLA - RM	NA	(+56)228329084
carniceria	Carniceria Azua	Servicios Y Productos Varios	Av América 645 SAN Bernardo - RM	NA	(+56)228583833
carniceria	Carniceria Coyihuai	Servicios Y Productos Varios	Buenos Aires 1771 Quilpué - V Región	NA	(+56)322425889
carniceria	Carniceria las Islas	Servicios Y Productos Varios	Av La Sinfonía 1277 MAIPÚ - RM	NA	(+56)228239569
carniceria	Almacen Carniceria	Abarrotes	Av Teniente Cruz 900 PUDAHUEL - RM	NA	(+56)226432949
carniceria	Carniceria Jaramillo	Abarrotes	Miraflores 1539 Temuco - IX Región	NA	(+56)452320607
carniceria	Carniceria la Sevillana	Supermercados	Av 9 Sur 1590 Talca - VII Región	NA	(+56)712232925
carniceria	Carniceria Super	Carnes	Av Cristóbal Colón 136 Talcahuano - VIII Región	NA	(+56)412545319
carniceria	Carniceria los Compadres	Carnes	Av Gabriela Mistral 0 La Serena - IV Región	NA	(+56)512411092
carniceria	Carniceria Recreo	Carnes	Santa Clara 5690 SAN Miguel - RM	NA	(+56)225257477
carniceria	Carniceria Victoria	Carnes	Arturo Prat 1290 Curanilahue - VIII Región	NA	(+56)412691380
carniceria	Carniceria Carolina	Carnes	Julio Sierra 358 Curanilahue - VIII Región	NA	(+56)412693260
carniceria	Carniceria las 3B	Carnes	Los Quillayes 338 Illapel - IV Región	NA	(+56)532522677
carniceria	Carniceria el Sol	Almacenes De Barrio	Santa María 701 Cunco - IX Región	NA	(+56)452573839
carniceria	Carniceria Don German	Carnes	Av Chorrillos 991 San Javier - VII Región	NA	(+56)732321274
carniceria	Carniceria Santa Ana	Carnes	Manuel Antonio Matta 2516 Antofagasta - II Región	www.gruposantaana.cl	(+56)552423116
carniceria	Civa Botilleria y Carniceria	Botillerias	José Joaquín Pérez 8963 CERRO Navia - RM	www.tepeco.cl	(+56)226432183
carniceria	Carniceria y Minimarket Torcaza	Almacenes De Barrio	Torcaza 656 Calera - V Región	NA	(+56)332226913
carniceria	Carniceria San Raul	Servicios Y Productos Varios	La Orquesta 10801 LA Pintana - RM	NA	(+56)225465410
carniceria	Carniceria L y P	Servicios Y Productos Varios	A. López de Bello 743 RECOLETA - RM	NA	(+56)227322308
carniceria	Almacen Carniceria Carolina	Almacenes De Barrio	Venezuela 0413 PUENTE Alto - RM	NA	(+56)228510880
carniceria	Distribuidora y Carniceria Austral	Carnes	Av Las Palmas 681 Villa Alemana - V Región	www.carniceriaaustral.cl	(+56)991618950
carniceria	Carniceria Santa Paulina	Carnes	Balmaceda 465 Catemu - V Región	NA	(+56)342614050
carniceria	Carniceria Obrero Portuarios	Carnes	Av Doctor Luis Reuss Bernat 0 San Antonio - V Región	NA	(+56)352234994
carniceria	Carniceria - Minimarket Lourdes	Almacenamiento De Mercaderias	Luis Cousiño 1995 SANTIAGO - RM	NA	(+56)225513588
carniceria	Carniceria el Yugo Ltda	Servicios Y Productos Varios	El Abeto 8649 PUDAHUEL - RM	NA	(+56)227491722
carniceria	Carniceria y Fabrica Cecinas Republicas	Cecinas	Av República 650 Osorno - X Región	www.cecinasrepublica.cl	(+56)642236023
carniceria	Minimarket Carniceria Don Papi	Rotiserias	Los Notros 910 Puerto Montt - X Región	www.donpapi.cl	(+56)996773001
carniceria	Carniceria y Almacenes Roxana Romero	Almacenes De Barrio	Irene Morales 090 Temuco - IX Región	www.mrlimpieza.cl	(+56)452343142
carniceria	Carniceria y Roticeria  San Luis	Abarrotes	Av María Auxiliadora 656 Talca - VII Región	NA	(+56)712213620
